onset	duration	trial_type
30.71	2.7	n/a
36.71	2.7	low
42.71	2.7	low
47.51	2.7	high
51.11	2.7	low
54.709	2.7	low
60.709	2.7	n/a
64.309	2.7	n/a
69.109	2.7	low
73.909	2.7	low
77.509	2.7	high
83.509	2.7	low
88.309	2.7	high
91.909	2.7	n/a
97.909	2.7	low
102.709	2.7	low
108.709	2.7	n/a
114.708	2.7	n/a
119.508	2.7	high
124.308	2.7	low
130.308	2.7	low
133.908	2.7	low
137.508	2.7	n/a
142.308	2.7	low
145.908	2.7	n/a
151.908	2.7	high
156.708	2.7	low
160.308	2.7	low
163.908	2.7	n/a
169.907	2.7	n/a
175.907	2.7	n/a
179.507	2.7	high
184.307	2.7	n/a
189.107	2.7	low
193.907	2.7	low
199.907	2.7	low
233.506	2.7	high
237.106	2.7	n/a
240.706	2.7	n/a
246.706	2.7	low
252.706	2.7	low
258.706	2.7	n/a
264.706	2.7	high
269.506	2.7	n/a
274.306	2.7	n/a
277.906	2.7	n/a
281.506	2.7	low
286.319	2.7	low
291.119	2.7	high
295.919	2.7	high
299.519	2.7	low
305.518	2.7	low
309.118	2.7	low
